document_id,equipment_id,name,org_name,previous_status,new_status,matched_query,queries_tried_count,queries_tried,papers_count,error
eqnet-2541,eqnet-2541,赤外フェムト秒レーザ加工装置,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""赤外フェムト秒レーザ加工装置 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""赤外フェムト秒レーザ加工装置 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""赤外フェムト秒レーザ加工装置 半導体製造関連装置 半導体製造関連装置"") AND TITLE-ABS-KEY(""半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""赤外フェムト秒レーザ加工装置 半導体製造関連装置 半導体製造関連装置"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-2542,eqnet-2542,レーザアニール装置,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""レーザアニール装置 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""レーザアニール装置 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""レーザアニール装置 半導体製造関連装置 半導体製造関連装置"") AND TITLE-ABS-KEY(""半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""レーザアニール装置 半導体製造関連装置 半導体製造関連装置"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-2543,eqnet-2543,レーザダイシング装置,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""レーザダイシング装置 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""レーザダイシング装置 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""レーザダイシング装置 半導体製造関連装置 半導体製造関連装置"") AND TITLE-ABS-KEY(""半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""レーザダイシング装置 半導体製造関連装置 半導体製造関連装置"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-2544,eqnet-2544,真空マウンター,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""真空マウンター 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""真空マウンター 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""真空マウンター 半導体製造関連装置 半導体製造関連装置"") AND TITLE-ABS-KEY(""半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""真空マウンター 半導体製造関連装置 半導体製造関連装置"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-2545,eqnet-2545,紫外線照射装置,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""紫外線照射装置 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""紫外線照射装置 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""紫外線照射装置 半導体製造関連装置 半導体製造関連装置"") AND TITLE-ABS-KEY(""半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""紫外線照射装置 半導体製造関連装置 半導体製造関連装置"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-2546,eqnet-2546,エキスパンド装置,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""エキスパンド装置 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""エキスパンド装置 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""エキスパンド装置 半導体製造関連装置 半導体製造関連装置"") AND TITLE-ABS-KEY(""半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""エキスパンド装置 半導体製造関連装置 半導体製造関連装置"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-2547,eqnet-2547,ダイシングソー,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""ダイシングソー 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""ダイシングソー 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""ダイシングソー 半導体製造関連装置 半導体製造関連装置"") AND TITLE-ABS-KEY(""半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""ダイシングソー 半導体製造関連装置 半導体製造関連装置"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-2548,eqnet-2548,ウェッジワイヤボンダ,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""ウェッジワイヤボンダ 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""ウェッジワイヤボンダ 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""ウェッジワイヤボンダ 半導体製造関連装置 半導体製造関連装置"") AND TITLE-ABS-KEY(""半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""ウェッジワイヤボンダ 半導体製造関連装置 半導体製造関連装置"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-2549,eqnet-2549,ボールワイヤボンダ,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""ボールワイヤボンダ 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""ボールワイヤボンダ 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""ボールワイヤボンダ 半導体製造関連装置 半導体製造関連装置"") AND TITLE-ABS-KEY(""半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""ボールワイヤボンダ 半導体製造関連装置 半導体製造関連装置"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-2550,eqnet-2550,ダイボンダ,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""ダイボンダ 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""ダイボンダ 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""ダイボンダ 半導体製造関連装置 半導体製造関連装置"") AND TITLE-ABS-KEY(""半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""ダイボンダ 半導体製造関連装置 半導体製造関連装置"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-2551,eqnet-2551,ナノインプリントシステム,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""ナノインプリントシステム 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""ナノインプリントシステム 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""ナノインプリントシステム 半導体製造関連装置 半導体製造関連装置"") AND TITLE-ABS-KEY(""半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""ナノインプリントシステム 半導体製造関連装置 半導体製造関連装置"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-2552,eqnet-2552,赤外透過評価検査/非接触厚み測定機,京都大学 学際融合教育研究推進センター,,ready,"TITLE-ABS-KEY(""vac"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""vac"") AND DOCTYPE(ar OR cp)",3,
eqnet-2553,eqnet-2553,パリレン成膜装置,京都大学 学際融合教育研究推進センター,,ready,"TITLE-ABS-KEY(""vac"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""vac"") AND DOCTYPE(ar OR cp)",3,
eqnet-2554,eqnet-2554,ICP-RIE装置,京都大学 学際融合教育研究推進センター,,ready,"TITLE-ABS-KEY(""ICP"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""ICP"") AND DOCTYPE(ar OR cp)",3,
eqnet-2555,eqnet-2555,簡易RIE装置,京都大学 学際融合教育研究推進センター,,ready,"TITLE-ABS-KEY(""RIE"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""RIE"") AND DOCTYPE(ar OR cp)",3,
eqnet-2556,eqnet-2556,ウエハ接合装置,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""ウエハ接合装置 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""ウエハ接合装置 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""ウエハ接合装置 半導体製造関連装置 半導体製造関連装置"") AND TITLE-ABS-KEY(""半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""ウエハ接合装置 半導体製造関連装置 半導体製造関連装置"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-2557,eqnet-2557,ナノインプリント装置,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""ナノインプリント装置 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""ナノインプリント装置 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""ナノインプリント装置 半導体製造関連装置 半導体製造関連装置"") AND TITLE-ABS-KEY(""半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""ナノインプリント装置 半導体製造関連装置 半導体製造関連装置"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-2558,eqnet-2558,ダイシング装置,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""ダイシング装置 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""ダイシング装置 半導体製造関連装置 半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""ダイシング装置 半導体製造関連装置 半導体製造関連装置"") AND TITLE-ABS-KEY(""半導体製造関連装置"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""ダイシング装置 半導体製造関連装置 半導体製造関連装置"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-2559,eqnet-2559,超高分解能電界放出形走査電子顕微鏡,京都大学 学際融合教育研究推進センター,,ready,"TITLE-ABS-KEY(""SEM"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""SEM"") AND DOCTYPE(ar OR cp)",3,
eqnet-2560,eqnet-2560,分析走査電子顕微鏡,京都大学 学際融合教育研究推進センター,,ready,"TITLE-ABS-KEY(""SEM"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""SEM"") AND DOCTYPE(ar OR cp)",3,
eqnet-2561,eqnet-2561,真空プローバ,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""真空プローバ その他 その他"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""真空プローバ その他 その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""真空プローバ その他 その他"") AND TITLE-ABS-KEY(""その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""真空プローバ その他 その他"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-2562,eqnet-2562,X線回折装置,京都大学 学際融合教育研究推進センター,,ready,"TITLE-ABS-KEY(""XRD"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""XRD"") AND DOCTYPE(ar OR cp)",3,
eqnet-2563,eqnet-2563,触針式段差計1,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""触針式段差計1 その他 その他"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""触針式段差計1 その他 その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""触針式段差計1 その他 その他"") AND TITLE-ABS-KEY(""その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""触針式段差計1 その他 その他"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-2564,eqnet-2564,触針式段差計2,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""触針式段差計2 その他 その他"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""触針式段差計2 その他 その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""触針式段差計2 その他 その他"") AND TITLE-ABS-KEY(""その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""触針式段差計2 その他 その他"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-2565,eqnet-2565,マイクロシステムアナライザ,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""マイクロシステムアナライザ その他 その他"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""マイクロシステムアナライザ その他 その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""マイクロシステムアナライザ その他 その他"") AND TITLE-ABS-KEY(""その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""マイクロシステムアナライザ その他 その他"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-2566,eqnet-2566,プローバ,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""プローバ その他 その他"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""プローバ その他 その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""プローバ その他 その他"") AND TITLE-ABS-KEY(""その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""プローバ その他 その他"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-2567,eqnet-2567,高速液中原子間力顕微鏡,京都大学 学際融合教育研究推進センター,,ready,"TITLE-ABS-KEY(""AFM"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""AFM"") AND DOCTYPE(ar OR cp)",3,
eqnet-2568,eqnet-2568,走査型プローブ顕微鏡システム,京都大学 学際融合教育研究推進センター,,ready,"TITLE-ABS-KEY(""AFM"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""AFM"") AND DOCTYPE(ar OR cp)",3,
eqnet-2569,eqnet-2569,三次元粒子トラッキングシステム,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""三次元粒子トラッキングシステム その他 その他"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""三次元粒子トラッキングシステム その他 その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""三次元粒子トラッキングシステム その他 その他"") AND TITLE-ABS-KEY(""その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""三次元粒子トラッキングシステム その他 その他"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-2570,eqnet-2570,共焦点レーザー走査型顕微鏡,京都大学 学際融合教育研究推進センター,,ready,"TITLE-ABS-KEY(""Confocal"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""Confocal"") AND DOCTYPE(ar OR cp)",3,
eqnet-2571,eqnet-2571,全反射励起蛍光イメージングシステム,京都大学 学際融合教育研究推進センター,,ready,"TITLE-ABS-KEY(""TIRF"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""TIRF"") AND DOCTYPE(ar OR cp)",3,
eqnet-2572,eqnet-2572,長時間撮影蛍光イメージングシステム,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""長時間撮影蛍光イメージングシステム 光学顕微鏡/病理 蛍光顕微鏡"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""長時間撮影蛍光イメージングシステム 光学顕微鏡/病理 蛍光顕微鏡"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""長時間撮影蛍光イメージングシステム 光学顕微鏡/病理 蛍光顕微鏡"") AND TITLE-ABS-KEY(""蛍光顕微鏡"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""長時間撮影蛍光イメージングシステム 光学顕微鏡/病理 蛍光顕微鏡"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-2573,eqnet-2573,3D測定レーザー顕微鏡,京都大学 学際融合教育研究推進センター,,ready,"TITLE-ABS-KEY(""3D"") AND DOCTYPE(ar OR cp)",1,"TITLE-ABS-KEY(""3D"") AND DOCTYPE(ar OR cp)",3,
eqnet-2575,eqnet-2575,分光エリプソメーター,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""分光エリプソメーター 成膜・蒸着・膜厚測定 エリプソメーター"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""分光エリプソメーター 成膜・蒸着・膜厚測定 エリプソメーター"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""分光エリプソメーター 成膜・蒸着・膜厚測定 エリプソメーター"") AND TITLE-ABS-KEY(""エリプソメーター"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""分光エリプソメーター 成膜・蒸着・膜厚測定 エリプソメーター"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
eqnet-2577,eqnet-2577,パワーデバイスアナライザ,京都大学 学際融合教育研究推進センター,,no_results_verified,"TITLE-ABS-KEY(""パワーデバイスアナライザ その他 その他"") AND DOCTYPE(ar OR cp)",3,"TITLE-ABS-KEY(""パワーデバイスアナライザ その他 その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""パワーデバイスアナライザ その他 その他"") AND TITLE-ABS-KEY(""その他"") AND DOCTYPE(ar OR cp) || TITLE-ABS-KEY(""パワーデバイスアナライザ その他 その他"") AND AFFIL(""京都大学"") AND DOCTYPE(ar OR cp)",0,
