doc_id,doi,source,status,error
eqnet-991,10.1007/s11033-026-11457-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-994,10.1038/s41467-025-66981-5,openalex,ready,
eqnet-994,10.1038/s41598-025-31162-3,crossref,ready,
eqnet-994,10.1038/s41378-025-01104-0,openalex,ready,
eqnet-996,10.1186/s13071-025-07210-2,crossref,ready,
eqnet-996,10.1186/s12902-025-02101-0,openalex,ready,
eqnet-996,10.1016/j.aquaculture.2025.742864,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
esH5znTTeZlMzN1D842Q,10.31643/2027/6445.07,openalex,ready,
esH5znTTeZlMzN1D842Q,10.31643/2027/6445.12,openalex,ready,
esH5znTTeZlMzN1D842Q,10.31643/2027/6445.08,openalex,ready,
et6ASB9iorLpcluht2bH,10.31643/2027/6445.06,openalex,ready,
et6ASB9iorLpcluht2bH,10.1080/13685538.2026.2612794,openalex,ready,
et6ASB9iorLpcluht2bH,10.1080/10641963.2025.2612559,openalex,ready,
ewIlFDsd8JuRyeBzXkNA,10.1038/s41598-025-30304-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
ewIlFDsd8JuRyeBzXkNA,10.1038/s41598-025-30438-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
ewIlFDsd8JuRyeBzXkNA,10.1007/s42399-025-02237-z,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
ewR9EOvetmljEVTdrkSj,10.1080/10872981.2026.2616194,openalex,ready,
ewR9EOvetmljEVTdrkSj,10.1038/s41598-025-30134-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
ewR9EOvetmljEVTdrkSj,10.1038/s41598-025-33077-5,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
ewhpn4h7lEt29J3humoC,10.1080/2162402x.2025.2605741,openalex,ready,
ewhpn4h7lEt29J3humoC,10.1007/s10143-025-03932-0,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
ewhpn4h7lEt29J3humoC,10.1007/s11657-025-01644-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
ezNx3B1x0LU1Hg5AGCPh,10.31643/2027/6445.10,openalex,ready,
ezNx3B1x0LU1Hg5AGCPh,10.1080/19420862.2026.2618314,openalex,ready,
ezNx3B1x0LU1Hg5AGCPh,10.1080/19490976.2025.2601430,openalex,ready,
f0Rwsio3ZSOVtqAhX0wI,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
f0Rwsio3ZSOVtqAhX0wI,10.1038/s41598-025-28860-3,openalex,ready,
f0Rwsio3ZSOVtqAhX0wI,10.1007/s12104-025-10257-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
f0bLbieIXnEMmNVZlYWL,10.31127/tuje.1804146,openalex,ready,
f0bLbieIXnEMmNVZlYWL,10.1186/s13595-025-01309-3,openalex,ready,
f0bLbieIXnEMmNVZlYWL,10.1038/s41598-025-30653-7,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
f0txkPnstSdrBkortOKo,10.1038/s41378-025-01114-y,openalex,ready,
f0txkPnstSdrBkortOKo,10.1038/s41378-025-01111-1,openalex,ready,
f0txkPnstSdrBkortOKo,10.1038/s41378-025-01047-6,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
f1PjqWDFN3xL0p3gMvWj,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
f1PjqWDFN3xL0p3gMvWj,10.1038/s41598-025-28860-3,openalex,ready,
f1PjqWDFN3xL0p3gMvWj,10.1007/s12104-025-10257-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
f3eBPySPK4iYwCLXYUbv,10.1038/s41467-025-66981-5,openalex,ready,
f3eBPySPK4iYwCLXYUbv,10.1038/s41598-025-31162-3,crossref,ready,
f3eBPySPK4iYwCLXYUbv,10.1186/s12916-025-04571-4,openalex,ready,
f4iWAdH8xVj2hKIM089S,10.31643/2027/6445.06,openalex,ready,
f4iWAdH8xVj2hKIM089S,10.31643/2027/6445.08,openalex,ready,
f4iWAdH8xVj2hKIM089S,10.1080/19420862.2026.2618314,openalex,ready,
f7XLYjibi0eJ2ASfgYC6,10.1186/s44147-025-00847-x,crossref,ready,
f7XLYjibi0eJ2ASfgYC6,10.1038/s41598-025-31317-2,openalex,ready,
f7XLYjibi0eJ2ASfgYC6,10.22036/pcr.2025.540201.2722,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
f85dIGuy0OFv0WcZ5RHv,10.1186/s12870-025-07816-9,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
f85dIGuy0OFv0WcZ5RHv,10.1038/s41598-025-30768-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
f85dIGuy0OFv0WcZ5RHv,10.1007/s13659-025-00558-z,openalex,ready,
f8TN0qB4sJ3BM8ztpwQJ,10.1016/j.jphotochem.2026.117033,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
f8TN0qB4sJ3BM8ztpwQJ,10.1016/j.jmst.2025.08.012,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
f8TN0qB4sJ3BM8ztpwQJ,10.1016/j.afres.2025.101612,openalex,ready,
f8j0t9LKj2NWvBS3vXOk,10.12957/redp.2026.90910,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
f8j0t9LKj2NWvBS3vXOk,10.19139/soic-2310-5070-3032,openalex,ready,
f8j0t9LKj2NWvBS3vXOk,10.31127/tuje.1804146,openalex,ready,
f95PiRVgae93KcQgEFxx,10.1007/s00018-025-05967-4,openalex,ready,
f95PiRVgae93KcQgEFxx,10.1186/s12913-025-13957-2,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
f95PiRVgae93KcQgEFxx,10.1038/s41598-025-31908-z,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
f9tNwfXfCBksPQbI0J9z,10.31643/2027/6445.09,openalex,ready,
f9tNwfXfCBksPQbI0J9z,10.31643/2027/6445.10,openalex,ready,
f9tNwfXfCBksPQbI0J9z,10.31643/2027/6445.12,openalex,ready,
fAKWWNIGUnR4LhO2SgBK,10.3390/app16010343,openalex,ready,
fAKWWNIGUnR4LhO2SgBK,10.1016/j.powtec.2025.120935,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fAKWWNIGUnR4LhO2SgBK,10.1016/j.powtec.2024.120522,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fB3aRFFTqqcWDMTlgOD3,10.1186/s13661-025-02186-5,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fB3aRFFTqqcWDMTlgOD3,10.1186/s13195-025-01927-z,openalex,ready,
fB3aRFFTqqcWDMTlgOD3,10.1186/s12864-025-12400-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fBlxo9vqoM0GDnCrRY8J,10.1007/s00018-025-05967-4,openalex,ready,
fBlxo9vqoM0GDnCrRY8J,10.1186/s12913-025-13957-2,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fBlxo9vqoM0GDnCrRY8J,10.1038/s41598-025-31908-z,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fBzkOfPZv7HNuG3bwZ8S,10.1038/s41597-025-04390-5,crossref,ready,
fBzkOfPZv7HNuG3bwZ8S,10.1145/3580305.3599778,openalex,ready,
fBzkOfPZv7HNuG3bwZ8S,10.61882/jcb.2024.1578,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
fCGNfRIqQtESHn5KIIxW,10.1080/15384047.2025.2611602,openalex,ready,
fCGNfRIqQtESHn5KIIxW,10.1007/s10856-025-06990-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fCGNfRIqQtESHn5KIIxW,10.1038/s41598-025-31695-7,openalex,ready,
fEtdiOdETOkXgMEld1rN,10.1038/s41467-025-66981-5,openalex,ready,
fEtdiOdETOkXgMEld1rN,10.1038/s41598-025-31162-3,crossref,ready,
fEtdiOdETOkXgMEld1rN,10.1186/s12916-025-04571-4,openalex,ready,
fF94TOa7R32P70cHr9d0,10.1186/s42400-025-00414-0,crossref,ready,
fF94TOa7R32P70cHr9d0,10.1186/s12944-025-02826-w,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fF94TOa7R32P70cHr9d0,10.1186/s10194-025-02242-6,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fGHpRCtHvoGTZveSXuIF,10.1080/10872981.2026.2616194,openalex,ready,
fGHpRCtHvoGTZveSXuIF,10.12957/redp.2026.90910,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
fGHpRCtHvoGTZveSXuIF,10.1007/s11657-025-01644-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fGLRRnz5RrDDheIxYhFs,10.1038/s41598-025-30450-2,openalex,ready,
fGLRRnz5RrDDheIxYhFs,10.1186/s12879-025-12314-2,openalex,ready,
fGLRRnz5RrDDheIxYhFs,10.1038/s40494-025-02272-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fIITmhhbuot6MDO2V39n,10.1186/s12903-025-07418-9,crossref,ready,
fIITmhhbuot6MDO2V39n,10.1038/s41598-025-14195-6,openalex,ready,
fIITmhhbuot6MDO2V39n,10.1186/s40712-025-00373-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fIKkABE5Ln6Iy05xZ0DL,10.12957/redp.2026.90910,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
fIKkABE5Ln6Iy05xZ0DL,10.19139/soic-2310-5070-3032,openalex,ready,
fIKkABE5Ln6Iy05xZ0DL,10.31127/tuje.1804146,openalex,ready,
fIdnjEgdO4nAssevh4ub,10.1016/j.matlet.2026.140115,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fIdnjEgdO4nAssevh4ub,10.1007/978-981-95-1822-7_33,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fIdnjEgdO4nAssevh4ub,10.1016/j.materresbull.2025.113941,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fJK5x6YiGtvNjR0rD1yN,10.12957/redp.2026.90910,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
fJK5x6YiGtvNjR0rD1yN,10.19139/soic-2310-5070-3032,openalex,ready,
fJK5x6YiGtvNjR0rD1yN,10.31127/tuje.1804146,openalex,ready,
fJvxsHW3r9ct9WyaKd21,10.1186/s40677-025-00346-4,crossref,ready,
fJvxsHW3r9ct9WyaKd21,10.1007/s44198-025-00365-7,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fJvxsHW3r9ct9WyaKd21,10.22055/jacm.2025.48054.4946,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
fJzHtIlhfUheuqXVtyra,10.1038/s41598-025-32342-x,openalex,ready,
fJzHtIlhfUheuqXVtyra,10.1038/s41598-025-31065-3,openalex,ready,
fJzHtIlhfUheuqXVtyra,10.1186/s12880-025-02109-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fLlH3hr5574qef04I6Xe,10.1080/10872981.2026.2616194,openalex,ready,
fLlH3hr5574qef04I6Xe,10.12957/redp.2026.90910,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
fLlH3hr5574qef04I6Xe,10.1007/s11657-025-01644-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fOz69b3RdQmK8cf9fYxe,10.1016/j.xcrm.2025.102209,openalex,ready,
fOz69b3RdQmK8cf9fYxe,10.1016/j.reth.2024.12.010,openalex,ready,
fOz69b3RdQmK8cf9fYxe,10.1016/j.celrep.2024.114448,openalex,ready,
fPDUlEnIYMSzBrxc1h1i,10.3390/app16010290,openalex,ready,
fPDUlEnIYMSzBrxc1h1i,10.1109/wams64402.2025.11158314,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fPDUlEnIYMSzBrxc1h1i,10.1038/s41586-025-09633-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fPxM6kLLbT7JfQu5bFbA,10.31643/2027/6445.06,openalex,ready,
fPxM6kLLbT7JfQu5bFbA,10.31643/2027/6445.08,openalex,ready,
fPxM6kLLbT7JfQu5bFbA,10.1080/19420862.2026.2618314,openalex,ready,
fQfqBQvZNDMLiYfmNtPW,10.1016/j.canlet.2025.218233,openalex,ready,
fQfqBQvZNDMLiYfmNtPW,10.1016/j.ejphar.2025.178509,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fQfqBQvZNDMLiYfmNtPW,10.1016/j.ymthe.2025.09.047,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fR8b3jsfYz98vCz9ogbu,10.1007/s11033-025-11351-z,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fR8b3jsfYz98vCz9ogbu,10.1007/s44198-025-00369-3,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fR8b3jsfYz98vCz9ogbu,10.1007/s00276-025-03797-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fSldaWe5jvWSUsZEqCKG,10.1038/s41378-025-01114-y,openalex,ready,
fSldaWe5jvWSUsZEqCKG,10.1038/s41378-025-01111-1,openalex,ready,
fSldaWe5jvWSUsZEqCKG,10.1038/s41378-025-01047-6,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fVFZ0CTDuTcNFcPSS5Ge,10.1007/s00018-025-05978-1,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fVFZ0CTDuTcNFcPSS5Ge,10.1007/s11033-025-11311-7,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fVFZ0CTDuTcNFcPSS5Ge,10.1007/s11033-025-11337-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fWAmfteVgJTZGLkkswfa,10.1080/2162402x.2025.2606497,openalex,ready,
fWAmfteVgJTZGLkkswfa,10.1080/17441692.2025.2612452,openalex,ready,
fWAmfteVgJTZGLkkswfa,10.1051/0004-6361/202452192,openalex,ready,
fWC2IYyGFgalvNSeUuUa,10.1051/0004-6361/202452192,openalex,ready,
fWC2IYyGFgalvNSeUuUa,10.1007/s11657-025-01644-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fWC2IYyGFgalvNSeUuUa,10.1186/s12891-025-09382-5,openalex,ready,
fZrTwQsBcUZua2jTGBIy,10.1364/jocn.575280,openalex,ready,
fZrTwQsBcUZua2jTGBIy,10.1038/s41467-025-68150-0,openalex,ready,
fZrTwQsBcUZua2jTGBIy,10.1038/s41467-025-67212-7,crossref,ready,
fbNWI3fRePRngTv1XLXr,10.1007/s11033-025-11273-w,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fbNWI3fRePRngTv1XLXr,10.1186/s12974-025-03647-5,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fbNWI3fRePRngTv1XLXr,10.1186/s12920-025-02281-7,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fbx12beA09W8emY5HMzi,10.12957/redp.2026.90910,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
fbx12beA09W8emY5HMzi,10.19139/soic-2310-5070-3032,openalex,ready,
fbx12beA09W8emY5HMzi,10.31127/tuje.1804146,openalex,ready,
fdPSrNfKrCmK91DF0WnX,10.1038/s41378-025-01114-y,openalex,ready,
fdPSrNfKrCmK91DF0WnX,10.1038/s41378-025-01111-1,openalex,ready,
fdPSrNfKrCmK91DF0WnX,10.1038/s41378-025-01047-6,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fe0Dg3UHdk7vGgnoSmbT,10.1080/10872981.2026.2616194,openalex,ready,
fe0Dg3UHdk7vGgnoSmbT,10.12957/redp.2026.90910,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
fe0Dg3UHdk7vGgnoSmbT,10.1007/s11657-025-01644-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fegpjZbhziOf4UhtpOLY,10.31729/jnma.v64i293.9282,openalex,ready,
fegpjZbhziOf4UhtpOLY,10.5281/zenodo.18053373,openalex,ready,
fegpjZbhziOf4UhtpOLY,10.1364/jocn.575280,openalex,ready,
fexDAGl6hzzVyB3X6v2Y,10.1186/s13058-025-02156-w,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fexDAGl6hzzVyB3X6v2Y,10.1186/s13550-025-01352-1,crossref,ready,
fexDAGl6hzzVyB3X6v2Y,10.1007/s41939-025-01107-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fha5v8MWJcn3osXJfqcd,10.1080/13685538.2026.2612794,openalex,ready,
fha5v8MWJcn3osXJfqcd,10.1080/2162402x.2025.2606497,openalex,ready,
fha5v8MWJcn3osXJfqcd,10.1080/15384047.2025.2611602,openalex,ready,
fhdS4rNbL8KWEYpQx0x2,10.1038/s41598-025-29372-w,crossref,ready,
fhdS4rNbL8KWEYpQx0x2,10.1007/s00590-025-04579-9,crossref,ready,
fhdS4rNbL8KWEYpQx0x2,10.1038/s41598-025-28994-4,openalex,ready,
fkR5I0v6KQBtiPMHbi9q,10.1080/13685538.2026.2612794,openalex,ready,
fkR5I0v6KQBtiPMHbi9q,10.1080/2162402x.2025.2606497,openalex,ready,
fkR5I0v6KQBtiPMHbi9q,10.1080/2162402x.2025.2605741,openalex,ready,
fkhnmlALx14evR35h2Nc,10.4025/actascihealthsci.v48i1.75131,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
fkhnmlALx14evR35h2Nc,10.1186/s12913-025-13894-0,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fkhnmlALx14evR35h2Nc,10.1038/s41598-025-29423-2,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fkyxnzNrkUxpRchF9pzh,10.1016/j.rineng.2025.108939,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fkyxnzNrkUxpRchF9pzh,10.1063/5.0287108,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fkyxnzNrkUxpRchF9pzh,10.3390/app16010479,openalex,ready,
flocdEiE51uGuPF9Nnjg,10.31127/tuje.1804146,openalex,ready,
flocdEiE51uGuPF9Nnjg,10.1186/s13595-025-01309-3,openalex,ready,
flocdEiE51uGuPF9Nnjg,10.1038/s41598-025-30653-7,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
fm3FsYtNoAsivvtYffrl,10.1080/2162402x.2025.2606497,openalex,ready,
